,Product ID,Review ID,Company,Review,Stars,Overall Review
210,15,1,Infinix,1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.,5,Positive
211,15,2,Infinix,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,5,Neutral
212,15,3,Infinix,I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want,5,Positive
213,15,4,Infinix,I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want,5,Positive
214,15,5,Infinix,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,5,Neutral
215,15,6,Infinix,"Product was delivered within two days, Alhamdolillah I received the same phone as they promised. I was worried about the delivery of the product but the seller was very cooperative. Thankyou again. I am unable to share my phone's pictures because i captured them from my old phone, and unfortunately its battery is dead, (the reason i bought this phone). I would definitely recommend people to buy from AlhamdoLillah Traders Co. They are trusted 😃, From: Dera Ismail Khan.",5,Positive
216,15,7,Infinix,"Trusted Vendor, Responsive.. well packed received in a very good condition.. a Very beautiful Mobile phone, haven't used yet but Hope it would work great... thanks Seller",5,Positive
217,15,8,Infinix,"I Give 5 Star Rating on this product. The seller is very cooperative, honest, friendly and has fast delivery service. Give me the original product. same as show in add. Thanks seller and thanks Daraz.",5,Positive
218,15,9,Infinix,So i ordered white color accidentally but mene seller ko chat me kh dia k mugha green chahiya and he said ok but seller ne bhi galti se white bhj dia. Jb mugha deliver hua to mene unse contact kia and unho ne mugha replace krna ki offer ki k ap is shop pr ja kr clr change krwa le. Amazing after sales. And the product i got is genuine box packed.,5,Positive
219,15,10,Infinix,bat acha mobhil phone ha good service ha aor fast Delivery ha thank you draz and seller ❤❤,5,Positive
220,15,11,Infinix,"Seller: I had a remarkable experience with this seller. They were highly responsive, and my order arrived in just 4 days, faster than the estimated 10-14 days. The phone was brand new, PTA approved, and well-packaged. Phone: Impressive The phone is excellent. It excels in camera quality, touch sensitivity, screen resolution, and speed, all receiving a perfect 10/10 rating. The only drawback is the 5000mAh battery's faster drain.",5,Positive
221,15,12,Infinix,"Honest seller and a good one, seller should dispatch the phone on next working day or in 2 days. Mine was dispatched a bit later but thankfully leopard didn’t take much time to deliver. I collected it myself on Saturday else could have been Monday.",5,Positive
222,15,13,Infinix,yar boht jaldi receive hwa boht acha mob Mila boht he acha Banda ha yar jis na Bajha boht respect sa bat karta Hain or reply bi fast ha or Jo Kuch kah doo bai kar deta boht trusted Banda ha 3rd mob ha Jo is bai sa order karwa raha hamesha original Mila Masha Allah Allah inhain kamiyab Kara ameen,5,Positive
223,15,14,Infinix,Orignal Mobile Phone PTA Approved Non Acctive Fast Delivery Service Thanks For Seller And Daraz Online Shopping,5,Positive
224,15,15,Infinix,got my phone I am already a fan of daraz satisfaction level infinity,5,Positive
225,16,1,Samsung,Zabrdast mobile hy. Original packing k sath. Markeet me final 39000 ka mil raha tha. Daraz se 36500 ka mila hy. Thnkew daraz,5,Positive
226,16,2,Samsung,Thanks Daraz. Original device in a low price and deliver safely on time. Keep it up,5,Positive
227,16,3,Samsung,best mobile good and save and fast delivery on time.. thank you selar thank you daraz,5,Positive
228,16,4,Samsung,buht hi Acha experience raha. Market se buht hi discounted price pr buy kiya and also delivered within one day. Happy with purchase😊,5,Positive
229,16,5,Samsung,It was worth it! The mobile phone is original and really good in performance and it is really recommended. The only thing missing is that we didn't get any warranty card in the box.,5,Positive
230,16,6,Samsung,product is made in Pakistan however it is of good quality,5,Positive
231,16,7,Samsung,"Bohat hi aala phone hey, 👋😊👋👋 Thanks to Seller and Daraz",5,Positive
232,16,8,Samsung,Best product Best seller service thanks Draz,5,Positive
233,16,9,Samsung,best mobile good and save and fast delivery on time.. thank you selar thank you daraz,5,Positive
234,16,10,Samsung,"Very good product, seller response is appreciated. Well packed and in time delivery. Thank u",5,Positive
235,16,11,Samsung,I want to thanks SAMSUNG very much for this smartphone it's awesome and affordable.,5,Positive
236,16,12,Samsung,"Genuine seller, fast delivery same product delivered shown in pictures, reccomended",5,Neutral
237,16,13,Samsung,excellent..got the desired product as it was ordered,5,Positive
238,16,14,Samsung,zabrdst rate bhe acha servicr bhe achi,5,Neutral
239,16,15,Samsung,it is very wonderful gadget.,5,Positive
240,17,1,Sparx,mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller,5,Positive
241,17,2,Sparx,"It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz",5,Positive
242,17,3,Sparx,slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz,5,Positive
243,17,4,Sparx,seller ko 11 november order dia tha aor 13 november ke 4 baje order book kia tha. delivery to time se agai lekin kafi jaldi thi mobile ki.is waja se seller ko jaldi krni chahye thi. over all experience was good achi chez bheji. koi gift bhejte to kafi acha lagta but no way thnx alot.,5,Negative
244,17,5,Sparx,zabrdast amazing 😍😍😍😍😍 thank you so much for this owesome mobile bht hi Alla saller is very coprative yeh bnda waky hlal kma rha hai 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5,Positive
245,17,6,Sparx,I am satisfied with the product n recommended,5,Positive
246,17,7,Sparx,received as shown. good quality. ordered again for my mother also,5,Positive
247,17,8,Sparx,Original product received before estimated date. Satisfied with seller 😊,5,Positive
248,17,9,Sparx,Thank you Seller Jo chez mangwaya wae Mila hai Shokurya...... baqii Delivery ponchaney waley ne bahot tang Kia.... TSC walooon....,5,Positive
249,17,10,Sparx,A good product and a good seller at the same time☺️The product was better than expected. Seller is also active and guidance is also recommended The delivery was also on time and the packaging was also good thanks seller,5,Positive
250,17,11,Sparx,product is well&good but delivery method via leopard is so bad they not delivered at time and at the end we collect our product from leopard head office very bad experience for me,5,Negative
251,17,12,Sparx,thanks daraz that's great deal Phone 📱 is very good and affordable price,5,Positive
252,17,13,Sparx,Pakistani manufactured phones are really stepping up,5,Neutral
253,17,14,Sparx,nice mobile good performance,5,Positive
254,17,15,Sparx,"Amazing experience, and safe packing.",5,Positive
255,18,1,itel,Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller,5,Positive
256,18,2,itel,UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM,5,Positive
257,18,3,itel,"Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.",5,Positive
258,18,4,itel,"Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.",5,Positive
259,18,5,itel,UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM,5,Positive
260,18,6,itel,Very Good seller at daraz store.i am satisfied with this order and recommend this seller. very Good and fast mobile thanks daraz.,5,Positive
261,18,7,itel,very nice good quality mobile average price rom 128GB,5,Positive
262,18,8,itel,very good seller original product,5,Positive
263,18,9,itel,zaberdast 10/10,5,Neutral
264,18,10,itel,bht acha mobile hye very nice product mgr charger kharab hye ☹️,5,Positive
265,18,11,itel,bht zabardast mobile hye bht manasab qeemat perfect delivery time ♥️♥️♥️♥️♥️♥️♥️♥️,5,Positive
266,18,12,itel,Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller,5,Positive
267,18,13,itel,"I am very happy to receive my ordered Mobile phone, which has arrived safe and sound.",5,Positive
268,18,14,itel,received as described thanks,5,Positive
269,18,15,itel,the delivery service and seller service both were terrible. the seller didn't even respond to my msgs. but the product is good,5,Positive
270,19,1,Itel,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...",5,Positive
271,19,2,Itel,#11.11 received as per specs mentioned. highly recommended.,5,Positive
272,19,3,Itel,Box was sealed and came with all accessories. The seller is recommended for geniune product.,5,Positive
273,19,4,Itel,excellent device delivered before time 100% seller recommended.,5,Positive
274,19,5,Itel,very beautiful thanks shop tech love you set was pin pack,5,Positive
275,19,6,Itel,#11.11 received as per specs mentioned. highly recommended.,5,Positive
276,19,7,Itel,I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz,5,Positive
277,19,8,Itel,Good Packing and delivery on time...Great Work,5,Positive
278,19,9,Itel,recieved on time,5,Neutral
279,19,10,Itel,Awesome device.Thanks daraz and seller for on time delivery.,5,Positive
